Name,Latitude,Longitude,OBJECTID,DepartmentCode,KGISVillageID,KGISCode,KGISPOL_STAID,POL_STAName,KGISPSCode
,12.0457089996651,76.9392100000856,769,164671125,25167,29578055776196130000HMPOLPUOFFPOS0001,555,Kuderu PS,PS - 555
,12.0434799997649,76.9779480002166,770,164671134,25142,29578055776196160000HMPOLPUOFFPOS0001,556,Santemaralli PS,PS - 556
,11.9271530000275,76.9366230000653,771,164671119,24983,29578055778032010000HMPOLPUOFFPOS0003,557,Chamarajanagar Town PS,PS - 557
,11.9345929999969,76.671146000347,772,164672009,25189,29578055766194540000HMPOLPUOFFPOS0001,558,Begur PS,PS - 558
,11.8110330003526,76.6847459996543,773,164671123,25259,29578055768032000000HMPOLPUOFFPOS0001,559,Gundlupete PS,PS - 559
,11.8181490003167,76.7926329998518,774,164671124,25294,29578055766195320000HMPOLPUOFFPOS0001,560,Terakanambi PS,PS - 560
,12.0883450002992,77.3007600002552,775,164671137,25361,29578055798032040000HMPOLPUOFFPOS0001,561,Hanur PS,PS - 561
,12.1579919998403,77.1125919999562,776,164671129,25382,29578055798032030000HMPOLPUOFFPOS0001,562,Kollegala Rural PS,PS - 562
,12.1574049997747,77.1094150001112,777,164671128,25382,29578055798032030000HMPOLPUOFFPOS0002,563,Kollegala Town PS,PS - 563
,12.030713999633,77.5914000000772,778,164671138,25458,29578055796198870000HMPOLPUOFFPOS0001,564,M.M. Hills PS,PS - 564
,12.0037180003747,77.3978629998976,779,164671130,25447,29578055796198970000HMPOLPUOFFPOS0001,565,Ramapura PS,PS - 565
,12.1184679998276,77.0740040000731,780,164671133,25462,29578055786197890000HMPOLPUOFFPOS0001,566,Mambali PS,PS - 566
,12.0531669997504,77.0314530002178,781,164671132,25484,29578055786198020000HMPOLPUOFFPOS0001,567,Yelandur PS,PS - 567
,13.3126749996872,76.2569929998741,782,164550738,21959,29574055558031730000HMPOLPUOFFPOS0001,568,Arasikere Rural PS,PS - 568
,13.4047820003321,76.1628809997244,783,164550739,22038,29574055556158400000HMPOLPUOFFPOS0001,569,Banavara PS,PS - 569
,13.1557859996249,76.3046730001944,784,164550740,22176,29574055556157990000HMPOLPUOFFPOS0001,570,Gandasi PS,PS - 570
,13.3020599997157,76.0567989997259,785,164551930,22246,29574055556154520000HMPOLPUOFFPOS0001,571,Javagal PS,PS - 571
,13.3122830000798,76.2568810000522,786,164551819,21959,29574055558031730000HMPOLPUOFFPOS0002,572,Arasikere Town PS,PS - 572
,13.1741919998648,75.8754489997066,787,164550752,22477,29574055546152250000HMPOLPUOFFPOS0001,573,Belur PS,PS - 573
,13.2173030000005,75.9937850001458,788,164550754,22665,29574055546152730000HMPOLPUOFFPOS0001,574,Halebeedu PS,PS - 574
,13.0030179998449,76.1005729998768,789,164551741,22882,29574055568031740000HMPOLPUOFFPOS0001,575,Hassan City PS,PS - 575
,13.0069439995986,76.1135919995414,790,164551743,22847,29574055568031740000HMPOLPUOFFPOS0002,576,Hassan Extention PS,PS - 576
,13.002819999748,76.1076099996677,791,164552127,22882,29574055568031740000HMPOLPUOFFPOS0003,577,Hassan Women PS,PS - 577
,13.0089080003961,76.0954520004157,792,164551744,22882,29574055568031740000HMPOLPUOFFPOS0004,578,Pension Mohalla PS,PS - 578
,13.0862719996496,76.2048329998239,793,164550726,22778,29574055566159510000HMPOLPUOFFPOS0001,579,Dudda PS,PS - 579
,12.8184319997021,76.0616409997433,794,164550725,22948,29574055566161080000HMPOLPUOFFPOS0001,580,Goruru PS,PS - 580
,13.0109769997524,76.1062630001699,795,164551748,22853,29574055568031740000HMPOLPUOFFPOS0005,581,Hassan Rural PS,PS - 581
,12.9851579997913,76.2177209997494,796,164551824,23173,29574055566161940000HMPOLPUOFFPOS0001,582,Shanthigrama PS,PS - 582
,12.7658860002264,76.0569999998787,797,164550749,21771,29574055586165730000HMPOLPUOFFPOS0001,583,Arakalagud PS,PS - 583
,12.6290279996277,76.0545599996873,798,164550748,21869,29574055586167230000HMPOLPUOFFPOS0001,584,Konanur PS,PS - 584
,12.9000000004353,76.3900000001754,799,164551621,26536,29574055608031780000HMPOLPUOFFPOS0001,585,Channarayapatna Rural PS,PS - 585
,12.9033170000014,76.389544999876,800,164551620,26536,29574055608031780000HMPOLPUOFFPOS0002,586,Channarayapatna Town PS,PS - 586
,12.9439070001803,76.5511509995422,801,164551624,26688,29574055606173300000HMPOLPUOFFPOS0001,587,Hirisave PS,PS - 587
,13.0086170002442,76.4765299996529,802,164551622,26781,29574055606172690000HMPOLPUOFFPOS0001,588,Nuggehalli PS,PS - 588
,12.8597839999403,76.4838759998275,803,164551623,26854,29574055606174220000HMPOLPUOFFPOS0001,589,Shravanabelagola PS,PS - 589
,12.6584609997983,76.2580410001234,804,164552187,27003,29574055596169940000HMPOLPUOFFPOS0001,590,Hallymysore PS,PS - 590
,12.780772999597,76.2474069995406,805,164550744,27106,29574055598031770000HMPOLPUOFFPOS0001,591,Holenarasipura Rural PS,PS - 591
,12.7832569995883,76.2464179997268,806,164550745,27106,29574055598031770000HMPOLPUOFFPOS0002,592,Holenarasipura Town PS,PS - 592
,12.9773529999543,75.9899900002442,807,164550727,21516,29574055576163970000HMPOLPUOFFPOS0001,593,Alur PS,PS - 593
,12.9462899999688,75.7871130002743,808,164550757,23340,29574055538031710000HMPOLPUOFFPOS0001,594,Sakaleshpura Rural PS,PS - 594
,12.945902000403,75.7879910000822,809,164550756,23340,29574055538031710000HMPOLPUOFFPOS0002,595,Sakaleshpura Town PS,PS - 595
,12.7810399998105,75.8586640002783,810,164550758,23398,29574055536150660000HMPOLPUOFFPOS0001,596,Yeslur PS,PS - 596
,12.4209299997027,75.7404800003983,811,164512185,27181,29576055668031870000HMPOLPUOFFPOS0001,597,Kodagu Women PS,PS - 597
,12.3870889082204,75.5349388616035,812,164510574,27165,29576055666177970000HMPOLPUOFFPOS0001,598,Bhagamandala PS,PS - 598
,12.4296567000529,75.7255048998641,813,164510575,27181,29576055668031870000HMPOLPUOFFPOS0002,599,Madikeri Rural PS,PS - 599
,12.3102080002056,75.6893609995645,814,164510573,31580,29576055666178500000HMPOLPUOFFPOS0001,600,Napoklu PS,PS - 600
,12.4209299997027,75.7404800003983,815,164510569,27181,29576055668031870000HMPOLPUOFFPOS0003,601,Madikeri Town PS,PS - 601
,12.2981012015236,75.8756274411448,816,164510570,27480,29576055686180240000HMPOLPUOFFPOS0001,602,Siddapura PS,PS - 602
,12.4845269998253,75.9565649999831,817,164512138,27322,29576055676179810000HMPOLPUOFFPOS0001,603,Kushalanagar Rural PS,PS - 603
,12.4602770000849,75.9622959999472,818,164510587,27329,29576055678031890000HMPOLPUOFFPOS0001,604,Kushalnagar Town PS,PS - 604
,12.4524999999285,75.8288999998116,819,164510588,27465,29576055676179570000HMPOLPUOFFPOS0001,605,Sunticoppa PS,PS - 605
,12.208266667416,76.8983166671656,820,164590905,29043,29577055758031990000HMPOLPUOFFPOS0001,667,T. Narasipura PS,PS - 667
,12.1897277777648,77.0295277776976,821,164590907,29089,29577055756194370000HMPOLPUOFFPOS0001,668,Talakadu PS,PS - 668
,12.3126777783268,76.6646749996175,822,164592210,28460,29577055728031940000HMPOLPUOFFPOS0018,669,Mysuru Women PS,PS - 669
,13.2432469998633,75.6518199996951,823,164480455,10001,29570055306098550000HMPOLPUOFFPOS0001,670,Aldur PS,PS - 670
,13.3260769997201,75.7974440002195,824,164480454,10076,29570055308031490000HMPOLPUOFFPOS0002,671,Chickmagalur Rural PS,PS - 671
,13.3664724950951,75.6590242917493,825,164481891,10043,29570055306097010000HMPOLPUOFFPOS0001,672,Mallanduru PS,PS - 672
,13.3281699998605,75.7735859998332,826,164480451,10060,29570055308031490000HMPOLPUOFFPOS0003,673,Basavanahalli PS,PS - 673
,13.3205419999874,75.7754240002408,827,164480450,10060,29570055308031490000HMPOLPUOFFPOS0004,674,Chickmagalur Town PS,PS - 674
,13.1533940000468,75.5031459998877,828,164480456,10667,29570055316099260000HMPOLPUOFFPOS0001,675,Balur PS,PS - 675
,13.1374259998632,75.5544860001022,829,164480460,10704,29570055316099340000HMPOLPUOFFPOS0001,676,Banakal PS,PS - 676
,13.0999209996949,75.7080730000623,830,164480461,10743,29570055316100070000HMPOLPUOFFPOS0001,677,Gonibeedu PS,PS - 677
,13.133920000105,75.6417939997681,831,164480459,10794,29570055316099760000HMPOLPUOFFPOS0001,678,Mudigere PS,PS - 678
,13.5195112306431,75.2992001700748,832,164480465,10575,29570055266089820000HMPOLPUOFFPOS0001,679,Hariharapura PS,PS - 679
,13.4033030000002,75.3737359999141,833,164481890,10647,29570055266090240000HMPOLPUOFFPOS0001,680,Jayapura PS,PS - 680
,13.5511210001179,75.3637680001523,834,164480464,10604,29570055266089930000HMPOLPUOFFPOS0001,681,Koppa PS,PS - 681
,13.2414499995656,75.3589819998389,835,164481525,10764,29570055316098980000HMPOLPUOFFPOS0001,682,Kalasa PS,PS - 682
,13.2139549999748,75.2524469997459,836,164481528,10765,29570055318031510000HMPOLPUOFFPOS0001,683,Kuduremukh PS,PS - 683
,13.3511840001246,75.4657970001967,837,164480463,31436,29570055276090970000HMPOLPUOFFPOS0001,684,Balehonnur PS,PS - 684
,13.6148710002436,75.5041660003897,838,164480470,10861,29570055276090610000HMPOLPUOFFPOS0001,685,N.R. Pura PS,PS - 685
,13.4188599996039,75.2530619998582,839,164480232,10920,29570055256089500000HMPOLPUOFFPOS0001,686,Sringeri PS,PS - 686
,13.5990249995542,75.9724069998958,840,164480477,10264,29570055298031470000HMPOLPUOFFPOS0001,687,Birur PS,PS - 687
,15.4643876456711,74.9978657782474,841,169710075,31496,29562054738030830000HMPOLPUOFFPOS0006,884,Hubballi-Dharwad Women PS,PS - 884
,12.7422581894222,75.4680383741898,842,164631065,26197,29575055646177270000HMPOLPUOFFPOS0001,885,Kadaba PS,PS - 885
,12.7621093917564,75.2001889323347,843,164631060,26236,29575055648031850000HMPOLPUOFFPOS0001,886,Puttur Town PS,PS - 886
,12.6676029537295,75.6127789975958,844,164631669,26281,29575055656177870000HMPOLPUOFFPOS0001,887,Subramanya PS,PS - 887
,12.7645569812923,75.1980541157694,845,164632209,26236,29575055648031850000HMPOLPUOFFPOS0002,888,DK Women PS,PS - 888
,13.3084134580554,77.5379453294057,846,164420263,20301,29583056026252470000HMPOLPUOFFPOS0002,889,Doddaballapura Rural PS,PS - 889
,17.3264374109789,76.8362764857443,847,169852257,3351,29579055828032070000HMPOLPUOFFPOS0010,891,Kalaburagi City Women PS,PS - 891
,17.3273591040282,76.8369449553139,848,169852256,3351,29579055828032070000HMPOLPUOFFPOS0011,892,Kalaburagi City CENCrime PS,PS - 892
,13.2897686543849,77.7997076304884,849,164421814,,,,Chennarayapatana PS,
,13.0027389161188,77.5473078440129,850,164431359,,,,Mahalakshmipuram PS,
,12.9536079559543,77.5699948247066,851,164431369,,,,Shankarpura PS,
,12.9257789780078,77.6077477934414,852,164432197,,,,Suddaguntepalya PS,
,15.8577905302319,74.5057104184437,853,164442243,,,,Belagavi Women PS,
,15.3349669694131,76.4613787637174,854,169861883,,,,Hampi Tourism PS,
,17.1768954104201,75.9542191929938,855,164472216,,,,Indi Rural PS,
,16.4888547157901,75.8340963843144,856,164472250,,,,Kudagi PS,
,16.8287857067055,75.7150293950894,857,164472239,,,,Vijayapura Women PS,
,17.0159155376829,76.7757984979955,858,164541570,,,,Jewargi PS,
,17.2165353575444,77.0924482299356,859,164540718,,,,Kalagi PS,
,13.3386696505166,77.1091452154164,860,164641085,,,,New Extention PS,
,16.1172398101555,75.6557204456551,861,164702217,,,,Bagalkot Women PS,
,16.4771160054384,75.1233098953845,862,164701259,,,,Banahatti PS,
,15.9656754371462,76.1117070594767,863,164702189,,,,Ilakal Rural PS,
,15.3506249609285,75.1392598818917,864,169712238,,,,E and N Crime PS HD city,
,12.9584988881744,78.2710272297441,865,169720223,,,,Champion Reefs  PS,
,12.7296991615656,77.2854280659009,866,169772153,,,,Ramanagar CEN Crime PS,
,12.854969078674,74.8399301349626,867,169802164,,,,E and N Crime PS Mangaluru City,
,15.8735545169828,74.5296183982557,868,169822240,,,,Belagavi City CEN Crime PS,
,12.9693319402999,77.6167567858431,869,169842021,,,,ISD PS,
,14.4594077166055,75.9153792255745,870,164382136,,,,Davanagere CEN Crime PS,
,14.7839074419488,75.3881606715202,871,164392230,,,,Haveri CEN Crime PS,
,15.4292156934593,75.632629365079,872,164402229,,,,Gadag CEN Crime PS,
,12.9898319905977,77.5916650107377,873,164422222,,,,Bengaluru CEN Crime PS,
,12.9667990246362,77.5871719906891,874,164432146,,,,Central CEN Crime PS,
,12.9878455956193,77.603634427068,875,164432147,,,,East CEN Crime PS,
,13.0180495928218,77.5584169553286,876,164432149,,,,North CEN Crime PS,
,13.0568918670573,77.5985408010627,877,164432260,,,,NorthEast CEN Crime PS,
,12.9364239699816,77.5792168169108,878,164432258,,,,South CEN Crime PS,
,12.9411769638892,77.6214107811294,879,164432259,,,,SouthEast CEN Crime PS,
,12.9854783207063,77.5425355880706,880,164432148,,,,West CEN Crime PS,
,12.9754099257775,77.7511256717663,881,164432261,,,,Whitefield CEN Crime PS,
,15.8735545169828,74.5296183982557,882,164442223,,,,Belagavi CEN Crime PS,
,15.1505743862449,76.9292423775722,883,164452221,,,,Ballari CEN Crime PS,
,17.9090410248171,77.5333457264266,884,164462224,,,,Bidar CEN Crime PS,
,16.8335777022513,75.7073684015082,885,164472225,,,,Vijayapur CEN Crime PS,
,12.4296954395428,75.7256203860507,886,164512232,,,,Kodagu CEN Crime PS,
,15.4682768609115,74.9864200113471,887,164522228,,,,Dharwad CEN Crime PS,
,17.3278652715699,76.8379184451935,888,164542231,,,,Kalaburagi CEN Crime PS,
,13.3126636879993,76.2569919371536,889,164552219,,,,Hassan CEN Crime PS,
,13.1416587476339,78.1369173440493,890,164572131,,,,Kolar CEN Crime PS,
,12.5266833463339,76.8907204007774,891,164582233,,,,Mandya CEN Crime PS,
,12.3146485308351,76.6674675899338,892,164592234,,,,Mysuru CEN Crime PS,
,16.2212924894834,77.3552540075505,893,164612235,,,,Raichur CEN Crime PS,
,13.9323871647588,75.5645275226788,894,164622175,,,,Shivamogga CEN Crime PS,
,12.8604330742856,74.8386011362567,895,164632227,,,,DK CEN Crime PS,
,13.345218144915,77.1031930205604,896,164642140,,,,Tumkur CEN Crime PS,
,11.936190847096,76.962921339632,897,164672178,,,,Chamarajanagar CEN Crime PS,
,15.3524469576686,76.1509290260441,898,164682145,,,,Koppal CEN Crime PS,
,13.3326286740182,74.7483302132314,899,164692156,,,,Udupi CEN Crime PS,
,16.1585712753245,75.6649694372304,900,164702220,,,,Bagalkot CEN Crime PS,
,12.9560988908901,78.2721182286388,901,169722137,,,,KGF CEN Crime PS,
,12.3200155271879,76.6578655976532,902,169732215,,,,E and N Crime PS Mysuru City,
,13.5890866022714,77.7842732268517,903,169762299,,,,Peresandra PS,
,14.2346479633815,76.4056733624879,904,164492226,,,,Chitradurga CEN Crime PS,
,13.3201287915827,75.7710397409279,905,164482211,,,,Chickmagalur CEN Crime PS,
,12.9811816289356,74.8924245227155,906,169801051,,,,Bajpe PS,
,12.8868150880246,74.8319797451042,907,169801045,,,,Barke PS,
,12.9065014488086,78.1296873030093,908,169722295,,,,Budikote PS,
,12.9525186432882,78.3593565880979,909,169722296,,,,Kyasamballi PS,
,12.3118222974901,76.6630697811009,910,169732214,,,,CEN Crime PS Mysuru City,
,14.9259629905524,76.5292060094503,911,164452306,,,,Choranuru PS,
,13.0344587360155,77.619463595785,912,164432268,,,,Govindapura PS,
,12.972337140279,77.5292191043584,913,164432303,,,,Govindaraja Nagar PS,
,12.9821582373495,77.5862511278321,914,164432200,,,,Cyber Crime Police Station,
,12.9010999770487,74.8358900129765,915,169802297,,,,CEN Crime PS Mangaluru City,
,13.3077638921711,77.5378638070062,916,164422247,,,,Bengaluru Dist Women PS,
,12.8641549805642,74.8335050095911,917,169802163,,,,Cyber Crime PS Mangaluru City,
,12.9869611703651,77.4913220422091,918,164432123,,,,Byadarahalli PS,
,15.3506489938958,75.1392940195207,919,169712237,,,,CEN Crime PS Hubballi Dharwad City,
,12.9880379848679,77.6037380166751,920,164431387,,,,East Zone Women PS,
,14.0749302438979,75.2327578423306,921,164622338,12754,,,Anandapura PS,
